smiles_A,smiles_B,rA,rB,type,value
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(F)c(*)c(Cl)c1,0.5,0.5,random,2.625120337
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(=O)[nH]c1C,0.5,0.5,alternating,2.520408843
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(=O)[nH]c1C,0.5,0.5,block,2.466996255
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(=O)[nH]c1C,0.5,0.5,random,2.505858171
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(CC)cc(*)c1N,0.5,0.5,alternating,2.386470196
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(CC)cc(*)c1N,0.5,0.5,block,2.416624583
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(CC)cc(*)c1N,0.5,0.5,random,2.399791512
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccnc(*)c1C=O,0.5,0.5,alternating,2.962258184
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccnc(*)c1C=O,0.5,0.5,block,3.244636574
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccnc(*)c1C=O,0.5,0.5,random,3.084659872
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)n(Cc2ccccc2)n1,0.5,0.5,alternating,2.540306841
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)n(Cc2ccccc2)n1,0.5,0.5,block,2.473460893
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)n(Cc2ccccc2)n1,0.5,0.5,random,2.501245327
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(C(=O)O)c(*)c1OC(F)F,0.5,0.5,alternating,2.86944693
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(C(=O)O)c(*)c1OC(F)F,0.5,0.5,block,3.025093962
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(C(=O)O)c(*)c1OC(F)F,0.5,0.5,random,2.937744136
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)O)cc(*)c1N,0.5,0.5,alternating,2.551239033
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)O)cc(*)c1N,0.5,0.5,block,2.46729898
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)O)cc(*)c1N,0.5,0.5,random,2.516884739
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(N)c1N,0.5,0.5,alternating,2.334391248
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(N)c1N,0.5,0.5,block,2.394085448
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(N)c1N,0.5,0.5,random,2.358691914
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(OC)c(C(=O)OC)n1,0.5,0.5,alternating,2.696917914
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(OC)c(C(=O)OC)n1,0.5,0.5,block,2.758235475
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(OC)c(C(=O)OC)n1,0.5,0.5,random,2.716932608
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(CC)c(*)c(CC)c1,0.5,0.5,alternating,2.507393156
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(CC)c(*)c(CC)c1,0.5,0.5,block,2.445786677
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(CC)c(*)c(CC)c1,0.5,0.5,random,2.480253655
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(C)c(N)c1,0.5,0.5,alternating,2.401839363
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(C)c(N)c1,0.5,0.5,block,2.41781142
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(C)c(N)c1,0.5,0.5,random,2.407111383
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c2ccccc2c(-c2c3ccccc3c(*)c3ccccc23)c2ccccc12,0.5,0.5,alternating,2.9938
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c2ccccc2c(-c2c3ccccc3c(*)c3ccccc23)c2ccccc12,0.5,0.5,block,3.167643719
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c2ccccc2c(-c2c3ccccc3c(*)c3ccccc23)c2ccccc12,0.5,0.5,random,2.882072418
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(C(=O)O)c1*,0.5,0.5,alternating,2.8135605
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(C(=O)O)c1*,0.5,0.5,block,2.998533148
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(C(=O)O)c1*,0.5,0.5,random,2.86058601
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(N)c(*)cn1,0.5,0.5,alternating,2.394676846
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(N)c(*)cn1,0.5,0.5,block,2.415298168
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(N)c(*)cn1,0.5,0.5,random,2.403401476
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)O)c(*)cc1O,0.5,0.5,alternating,2.693427556
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)O)c(*)cc1O,0.5,0.5,block,2.586941689
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)O)c(*)cc1O,0.5,0.5,random,2.638279853
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(C)C)cc(*)c1N,0.5,0.5,alternating,2.399909532
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(C)C)cc(*)c1N,0.5,0.5,block,2.414933276
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(C)C)cc(*)c1N,0.5,0.5,random,2.401447031
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(F)c(F)cc1*,0.5,0.5,alternating,2.684421605
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(F)c(F)cc1*,0.5,0.5,block,2.583678371
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(F)c(F)cc1*,0.5,0.5,random,2.643872964
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(NC(C)=O)c(C(C)=O)c1,0.5,0.5,alternating,2.778633495
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(NC(C)=O)c(C(C)=O)c1,0.5,0.5,block,2.784824201
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(NC(C)=O)c(C(C)=O)c1,0.5,0.5,random,2.787127505
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c[nH]c2ccnc(*)c12,0.5,0.5,alternating,2.447633933
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c[nH]c2ccnc(*)c12,0.5,0.5,block,2.399286637
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c[nH]c2ccnc(*)c12,0.5,0.5,random,2.387172266
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(C(=O)O)s1,0.5,0.5,alternating,3.361597366
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(C(=O)O)s1,0.5,0.5,block,3.610732844
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(C(=O)O)s1,0.5,0.5,random,3.43100335
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(n1)CCCN2,0.5,0.5,alternating,2.365363156
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(n1)CCCN2,0.5,0.5,block,2.404914222
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(n1)CCCN2,0.5,0.5,random,2.376598539
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccsc1-c1sccc1*,0.5,0.5,alternating,2.517499157
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccsc1-c1sccc1*,0.5,0.5,block,2.544899994
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccsc1-c1sccc1*,0.5,0.5,random,2.533317532
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(O)c(*)cc1O,0.5,0.5,alternating,2.597266783
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(O)c(*)cc1O,0.5,0.5,block,2.469135153
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(O)c(*)cc1O,0.5,0.5,random,2.537282318
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)c(N)c(*)n1,0.5,0.5,alternating,2.328769583
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)c(N)c(*)n1,0.5,0.5,block,2.394658553
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)c(N)c(*)n1,0.5,0.5,random,2.354201904
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(=O)[nH][nH]c2c1,0.5,0.5,alternating,2.494600964
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(=O)[nH][nH]c2c1,0.5,0.5,block,2.478285396
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(=O)[nH][nH]c2c1,0.5,0.5,random,2.483419173
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)OC)c(*)s1,0.5,0.5,alternating,2.845849336
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)OC)c(*)s1,0.5,0.5,block,3.179157561
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(=O)OC)c(*)s1,0.5,0.5,random,2.981081857
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C=O)c(*)cn1,0.5,0.5,alternating,3.239031965
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C=O)c(*)cn1,0.5,0.5,block,3.437425107
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C=O)c(*)cn1,0.5,0.5,random,3.314933087
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(C)[nH]1,0.5,0.5,alternating,2.343637275
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(C)[nH]1,0.5,0.5,block,2.404565858
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(C)[nH]1,0.5,0.5,random,2.362941751
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc([N+](=O)[O-])c(*)cc1NC(C)=O,0.5,0.5,alternating,3.3446303
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc([N+](=O)[O-])c(*)cc1NC(C)=O,0.5,0.5,block,3.559403913
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc([N+](=O)[O-])c(*)cc1NC(C)=O,0.5,0.5,random,3.444849197
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(N)c(CO)c1,0.5,0.5,alternating,2.393409532
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(N)c(CO)c1,0.5,0.5,block,2.414228342
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(N)c(CO)c1,0.5,0.5,random,2.401442759
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(OCC(=O)NN)c(*)c1,0.5,0.5,alternating,2.502516756
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(OCC(=O)NN)c(*)c1,0.5,0.5,block,2.445226111
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(OCC(=O)NN)c(*)c1,0.5,0.5,random,2.484615228
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(Cl)c(C)c1N,0.5,0.5,alternating,2.490328765
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(Cl)c(C)c1N,0.5,0.5,block,2.445775751
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(Cl)c(C)c1N,0.5,0.5,random,2.472918385
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)cn2c(*)cnc12,0.5,0.5,alternating,2.43792952
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)cn2c(*)cnc12,0.5,0.5,block,2.430531193
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)cn2c(*)cnc12,0.5,0.5,random,2.436970823
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(NC(C)=O)c1,0.5,0.5,alternating,2.530013922
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(NC(C)=O)c1,0.5,0.5,block,2.44955308
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(NC(C)=O)c1,0.5,0.5,random,2.501584394
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)cc(F)c1,0.5,0.5,alternating,2.573556232
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)cc(F)c1,0.5,0.5,block,2.472640371
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)cc(F)c1,0.5,0.5,random,2.533835057
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc2c(*)ccnc2c1,0.5,0.5,alternating,2.928666047
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc2c(*)ccnc2c1,0.5,0.5,block,3.059742146
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc2c(*)ccnc2c1,0.5,0.5,random,2.995375995
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(Cl)cc(*)c1F,0.5,0.5,alternating,2.640497249
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(Cl)cc(*)c1F,0.5,0.5,block,2.539013134
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(Cl)cc(*)c1F,0.5,0.5,random,2.593614262
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(*)c1,0.5,0.5,alternating,2.557945333
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(*)c1,0.5,0.5,block,2.469345749
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(*)c1,0.5,0.5,random,2.518409434
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(N)=NO)cc(*)c1OC,0.5,0.5,alternating,2.556702498
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(N)=NO)cc(*)c1OC,0.5,0.5,block,2.464427355
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C(N)=NO)cc(*)c1OC,0.5,0.5,random,2.528622621
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(OC(F)F)c1,0.5,0.5,alternating,2.619381929
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(OC(F)F)c1,0.5,0.5,block,2.533937257
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(OC(F)F)c1,0.5,0.5,random,2.571933975
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)c([N+](=O)[O-])c(*)c1N,0.5,0.5,alternating,3.091003955
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)c([N+](=O)[O-])c(*)c1N,0.5,0.5,block,3.194183638
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)c([N+](=O)[O-])c(*)c1N,0.5,0.5,random,3.139753097
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(OC)c1,0.5,0.5,alternating,2.500383297
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(OC)c1,0.5,0.5,block,2.452585414
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(OC)c1,0.5,0.5,random,2.483468796
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)nc1,0.5,0.5,alternating,2.524263797
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)nc1,0.5,0.5,block,2.645761514
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)nc1,0.5,0.5,random,2.570994938
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(Cl)cc(*)n1,0.5,0.5,alternating,2.596793002
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(Cl)cc(*)n1,0.5,0.5,block,2.683114328
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(Cl)cc(*)n1,0.5,0.5,random,2.628434925
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(F)c1,0.5,0.5,alternating,2.54716832
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(F)c1,0.5,0.5,block,2.495840303
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(F)c1,0.5,0.5,random,2.52123932
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(N)c(*)c1,0.5,0.5,alternating,2.443833677
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(N)c(*)c1,0.5,0.5,block,2.422784946
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(N)c(*)c1,0.5,0.5,random,2.434798469
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccn2nc(*)nc2c1,0.5,0.5,alternating,2.546751948
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccn2nc(*)nc2c1,0.5,0.5,block,2.582210785
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccn2nc(*)nc2c1,0.5,0.5,random,2.561932287
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(N)c(OC)n1,0.5,0.5,alternating,2.402651868
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(N)c(OC)n1,0.5,0.5,block,2.415620408
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(N)c(OC)n1,0.5,0.5,random,2.407091935
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(Cl)c(*)c1C,0.5,0.5,alternating,2.676293984
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(Cl)c(*)c1C,0.5,0.5,block,2.512006012
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(Cl)c(*)c1C,0.5,0.5,random,2.608438622
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)cc(*)c1[N+](=O)[O-],0.5,0.5,alternating,3.213185203
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)cc(*)c1[N+](=O)[O-],0.5,0.5,block,3.69101687
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(C)cc(*)c1[N+](=O)[O-],0.5,0.5,random,3.449355829
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(N)c(*)cc1C,0.5,0.5,alternating,2.399249009
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(N)c(*)cc1C,0.5,0.5,block,2.416939535
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(N)c(*)cc1C,0.5,0.5,random,2.409035441
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c[nH]c(=O)c(*)c1C(F)(F)F,0.5,0.5,alternating,2.680412672
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c[nH]c(=O)c(*)c1C(F)(F)F,0.5,0.5,block,2.775468307
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1c[nH]c(=O)c(*)c1C(F)(F)F,0.5,0.5,random,2.707029231
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(CO)s1,0.5,0.5,alternating,2.670640299
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(CO)s1,0.5,0.5,block,2.697041606
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nc(*)c(CO)s1,0.5,0.5,random,2.667851945
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nn(C)c(*)c1[N+](=O)[O-],0.5,0.5,alternating,3.139143392
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nn(C)c(*)c1[N+](=O)[O-],0.5,0.5,block,3.56446614
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1nn(C)c(*)c1[N+](=O)[O-],0.5,0.5,random,3.351844687
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc2c(*)nc(N)cc2c1,0.5,0.5,alternating,2.48627239
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc2c(*)nc(N)cc2c1,0.5,0.5,block,2.54612858
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc2c(*)nc(N)cc2c1,0.5,0.5,random,2.512431173
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc([N+](=O)[O-])c(*)cc1N,0.5,0.5,alternating,2.999201553
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc([N+](=O)[O-])c(*)cc1N,0.5,0.5,block,3.074731159
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc([N+](=O)[O-])c(*)cc1N,0.5,0.5,random,3.037441843
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(c1)CCC(=O)N2,0.5,0.5,alternating,2.524250946
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(c1)CCC(=O)N2,0.5,0.5,block,2.451140626
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(c1)CCC(=O)N2,0.5,0.5,random,2.49690796
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cn(C)c(*)n1,0.5,0.5,alternating,2.362568029
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cn(C)c(*)n1,0.5,0.5,block,2.410926877
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cn(C)c(*)n1,0.5,0.5,random,2.395123494
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(*)s1,0.5,0.5,alternating,2.851211138
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(*)s1,0.5,0.5,block,3.138017937
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(*)s1,0.5,0.5,random,2.963282974
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(*)c1Cl,0.5,0.5,alternating,2.684237459
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(*)c1Cl,0.5,0.5,block,2.557448571
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cncc(*)c1Cl,0.5,0.5,random,2.623748375
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(NC(C)=S)c1,0.5,0.5,alternating,2.576168704
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(NC(C)=S)c1,0.5,0.5,block,2.523078849
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc(*)c(NC(C)=S)c1,0.5,0.5,random,2.542149407
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(*)nc1,0.5,0.5,alternating,2.736943881
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(*)nc1,0.5,0.5,block,3.084430894
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cnc(*)nc1,0.5,0.5,random,2.90829095
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(N)n[nH]c2c1,0.5,0.5,alternating,2.417746873
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(N)n[nH]c2c1,0.5,0.5,block,2.412841812
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c2c(N)n[nH]c2c1,0.5,0.5,random,2.411914988
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc2ccccc2c(*)n1,0.5,0.5,alternating,2.561692145
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc2ccccc2c(*)n1,0.5,0.5,block,2.639417082
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc2ccccc2c(*)n1,0.5,0.5,random,2.599806427
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cccc(*)c1CC#N,0.5,0.5,alternating,2.601450678
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cccc(*)c1CC#N,0.5,0.5,block,2.473664852
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cccc(*)c1CC#N,0.5,0.5,random,2.550854231
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1n[nH]c(*)n1,0.5,0.5,alternating,2.523726471
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1n[nH]c(*)n1,0.5,0.5,block,2.462703413
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1n[nH]c(*)n1,0.5,0.5,random,2.500257903
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(F)c(C)c1N,0.5,0.5,alternating,2.429308575
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(F)c(C)c1N,0.5,0.5,block,2.421810271
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(*)c(F)c(C)c1N,0.5,0.5,random,2.423902319
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(OC)cc(*)c1N,0.5,0.5,alternating,2.431841241
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(OC)cc(*)c1N,0.5,0.5,block,2.428802494
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cc(OC)cc(*)c1N,0.5,0.5,random,2.426630273
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cn2cc(C(=O)OCC)nc2c(*)n1,0.5,0.5,alternating,2.949939952
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cn2cc(C(=O)OCC)nc2c(*)n1,0.5,0.5,block,2.981015654
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1cn2cc(C(=O)OCC)nc2c(*)n1,0.5,0.5,random,2.972017183
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc2c(c1)sc1cc(*)ccc12,0.5,0.5,alternating,2.524192087
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc2c(c1)sc1cc(*)ccc12,0.5,0.5,block,2.537505011
*c1cc2ccc3cc(*)cc4ccc(c1)c2c34,*c1ccc2c(c1)sc1cc(*)ccc12,0.5,0.5,random,2.517778956
