smiles_A,smiles_B,rA,rB,type,value
*c1ccc(*)cc1,*c1ccc(*)c(O)c1,0.5,0.5,random,6.056715359
*c1ccc(*)cc1,*c1nc(C)c(*)n1C,0.5,0.5,alternating,5.515371247
*c1ccc(*)cc1,*c1nc(C)c(*)n1C,0.5,0.5,block,5.569751782
*c1ccc(*)cc1,*c1nc(C)c(*)n1C,0.5,0.5,random,5.547764986
*c1ccc(*)cc1,*c1c2ccccc2c(*)c2ccccc12,0.5,0.5,alternating,5.601233602
*c1ccc(*)cc1,*c1c2ccccc2c(*)c2ccccc12,0.5,0.5,block,5.748690326
*c1ccc(*)cc1,*c1c2ccccc2c(*)c2ccccc12,0.5,0.5,random,5.657641981
*c1ccc(*)cc1,*c1ccc(N=C=S)c(*)c1,0.5,0.5,alternating,6.173262416
*c1ccc(*)cc1,*c1ccc(N=C=S)c(*)c1,0.5,0.5,block,6.191537041
*c1ccc(*)cc1,*c1ccc(N=C=S)c(*)c1,0.5,0.5,random,6.177198265
*c1ccc(*)cc1,*c1ccc(C(=O)O)nc1*,0.5,0.5,alternating,6.792960111
*c1ccc(*)cc1,*c1ccc(C(=O)O)nc1*,0.5,0.5,block,6.519310015
*c1ccc(*)cc1,*c1ccc(C(=O)O)nc1*,0.5,0.5,random,6.706437155
*c1ccc(*)cc1,*c1ccc(F)c(*)c1,0.5,0.5,alternating,6.466105428
*c1ccc(*)cc1,*c1ccc(F)c(*)c1,0.5,0.5,block,6.36531803
*c1ccc(*)cc1,*c1ccc(F)c(*)c1,0.5,0.5,random,6.431297083
*c1ccc(*)cc1,*c1ccc(OCC2CCCCO2)c(*)c1,0.5,0.5,alternating,5.938466634
*c1ccc(*)cc1,*c1ccc(OCC2CCCCO2)c(*)c1,0.5,0.5,block,5.956516625
*c1ccc(*)cc1,*c1ccc(OCC2CCCCO2)c(*)c1,0.5,0.5,random,5.92002615
*c1ccc(*)cc1,*c1cnc(OC)c2c(*)[nH]nc12,0.5,0.5,alternating,5.699413864
*c1ccc(*)cc1,*c1cnc(OC)c2c(*)[nH]nc12,0.5,0.5,block,5.664457802
*c1ccc(*)cc1,*c1cnc(OC)c2c(*)[nH]nc12,0.5,0.5,random,5.69396152
*c1ccc(*)cc1,*c1cc(*)c(N)c(CNC2CCC(O)CC2)c1,0.5,0.5,alternating,5.259161998
*c1ccc(*)cc1,*c1cc(*)c(N)c(CNC2CCC(O)CC2)c1,0.5,0.5,block,5.196374671
*c1ccc(*)cc1,*c1cc(*)c(N)c(CNC2CCC(O)CC2)c1,0.5,0.5,random,5.253441426
*c1ccc(*)cc1,*c1nc(C(=O)O)c(*)s1,0.5,0.5,alternating,6.479491429
*c1ccc(*)cc1,*c1nc(C(=O)O)c(*)s1,0.5,0.5,block,6.421847057
*c1ccc(*)cc1,*c1nc(C(=O)O)c(*)s1,0.5,0.5,random,6.470230823
*c1ccc(*)cc1,*c1cc(*)c2ncnn2c1,0.5,0.5,alternating,6.250531678
*c1ccc(*)cc1,*c1cc(*)c2ncnn2c1,0.5,0.5,block,6.225964526
*c1ccc(*)cc1,*c1cc(*)c2ncnn2c1,0.5,0.5,random,6.236371333
*c1ccc(*)cc1,*c1cncc(*)c1C(=O)O,0.5,0.5,alternating,6.83650073
*c1ccc(*)cc1,*c1cncc(*)c1C(=O)O,0.5,0.5,block,6.526322992
*c1ccc(*)cc1,*c1cncc(*)c1C(=O)O,0.5,0.5,random,6.728039869
*c1ccc(*)cc1,*c1c2c(=O)oc(=O)c2c(*)c2c(=O)oc(=O)c12,0.5,0.5,alternating,7.917711362
*c1ccc(*)cc1,*c1c2c(=O)oc(=O)c2c(*)c2c(=O)oc(=O)c12,0.5,0.5,block,6.757123779
*c1ccc(*)cc1,*c1c2c(=O)oc(=O)c2c(*)c2c(=O)oc(=O)c12,0.5,0.5,random,7.493761202
*c1ccc(*)cc1,*c1cc(*)c(F)c(F)c1,0.5,0.5,alternating,6.690802533
*c1ccc(*)cc1,*c1cc(*)c(F)c(F)c1,0.5,0.5,block,6.466391305
*c1ccc(*)cc1,*c1cc(*)c(F)c(F)c1,0.5,0.5,random,6.599305623
*c1ccc(*)cc1,*c1cc(*)c2ccncc2n1,0.5,0.5,alternating,6.559876339
*c1ccc(*)cc1,*c1cc(*)c2ccncc2n1,0.5,0.5,block,6.353865652
*c1ccc(*)cc1,*c1cc(*)c2ccncc2n1,0.5,0.5,random,6.468156842
*c1ccc(*)cc1,*c1ccc(C)c(*)n1,0.5,0.5,alternating,6.283132822
*c1ccc(*)cc1,*c1ccc(C)c(*)n1,0.5,0.5,block,6.210593313
*c1ccc(*)cc1,*c1ccc(C)c(*)n1,0.5,0.5,random,6.257845576
*c1ccc(*)cc1,*c1cc(*)c(Cl)c(C)c1,0.5,0.5,alternating,6.47960358
*c1ccc(*)cc1,*c1cc(*)c(Cl)c(C)c1,0.5,0.5,block,6.384112284
*c1ccc(*)cc1,*c1cc(*)c(Cl)c(C)c1,0.5,0.5,random,6.433631308
*c1ccc(*)cc1,*c1ccc(*)s1,0.5,0.5,alternating,5.393497715
*c1ccc(*)cc1,*c1ccc(*)s1,0.5,0.5,block,5.34585118
*c1ccc(*)cc1,*c1ccc(*)s1,0.5,0.5,random,5.393954329
*c1ccc(*)cc1,*c1ccc(-c2ccc(*)cn2)nc1,0.5,0.5,alternating,6.188847549
*c1ccc(*)cc1,*c1ccc(-c2ccc(*)cn2)nc1,0.5,0.5,block,6.17182485
*c1ccc(*)cc1,*c1ccc(-c2ccc(*)cn2)nc1,0.5,0.5,random,6.180929169
*c1ccc(*)cc1,*c1cc(*)c(OCCCC)c(C=CC(=O)O)c1,0.5,0.5,alternating,6.374698164
*c1ccc(*)cc1,*c1cc(*)c(OCCCC)c(C=CC(=O)O)c1,0.5,0.5,block,6.312427508
*c1ccc(*)cc1,*c1cc(*)c(OCCCC)c(C=CC(=O)O)c1,0.5,0.5,random,6.372558938
*c1ccc(*)cc1,*c1ccc2ccc3c(*)ccc4ccc1c2c43,0.5,0.5,alternating,5.622645198
*c1ccc(*)cc1,*c1ccc2ccc3c(*)ccc4ccc1c2c43,0.5,0.5,block,5.678175174
*c1ccc(*)cc1,*c1ccc2ccc3c(*)ccc4ccc1c2c43,0.5,0.5,random,5.643507564
*c1ccc(*)cc1,*c1ccc(-c2ccc(*)s2)s1,0.5,0.5,alternating,5.115522811
*c1ccc(*)cc1,*c1ccc(-c2ccc(*)s2)s1,0.5,0.5,block,5.001526398
*c1ccc(*)cc1,*c1ccc(-c2ccc(*)s2)s1,0.5,0.5,random,5.083429623
*c1ccc(*)cc1,*c1cc(CC(N)C(=O)O)cc(*)c1O,0.5,0.5,alternating,6.112657664
*c1ccc(*)cc1,*c1cc(CC(N)C(=O)O)cc(*)c1O,0.5,0.5,block,6.175397372
*c1ccc(*)cc1,*c1cc(CC(N)C(=O)O)cc(*)c1O,0.5,0.5,random,6.147616877
*c1ccc(*)cc1,*c1cc([N+](=O)[O-])c(*)cn1,0.5,0.5,alternating,6.817939054
*c1ccc(*)cc1,*c1cc([N+](=O)[O-])c(*)cn1,0.5,0.5,block,6.5300953
*c1ccc(*)cc1,*c1cc([N+](=O)[O-])c(*)cn1,0.5,0.5,random,6.726691908
*c1ccc(*)cc1,*c1cc(*)c(=O)n(C)c1,0.5,0.5,alternating,5.777482068
*c1ccc(*)cc1,*c1cc(*)c(=O)n(C)c1,0.5,0.5,block,5.794584256
*c1ccc(*)cc1,*c1cc(*)c(=O)n(C)c1,0.5,0.5,random,5.784764806
*c1ccc(*)cc1,*c1cc(C(=O)O)c(*)o1,0.5,0.5,alternating,6.133762081
*c1ccc(*)cc1,*c1cc(C(=O)O)c(*)o1,0.5,0.5,block,6.217860615
*c1ccc(*)cc1,*c1cc(C(=O)O)c(*)o1,0.5,0.5,random,6.171263177
*c1ccc(*)cc1,*c1ccc(-c2ccccc2)c(*)c1,0.5,0.5,alternating,6.11859173
*c1ccc(*)cc1,*c1ccc(-c2ccccc2)c(*)c1,0.5,0.5,block,6.122917593
*c1ccc(*)cc1,*c1ccc(-c2ccccc2)c(*)c1,0.5,0.5,random,6.109630088
*c1ccc(*)cc1,*c1cncc(*)c1C=O,0.5,0.5,alternating,6.585385465
*c1ccc(*)cc1,*c1cncc(*)c1C=O,0.5,0.5,block,6.47086977
*c1ccc(*)cc1,*c1cncc(*)c1C=O,0.5,0.5,random,6.557755235
*c1ccc(*)cc1,*c1cc(C=O)c(O)c(*)c1C,0.5,0.5,alternating,6.552599309
*c1ccc(*)cc1,*c1cc(C=O)c(O)c(*)c1C,0.5,0.5,block,6.42443525
*c1ccc(*)cc1,*c1cc(C=O)c(O)c(*)c1C,0.5,0.5,random,6.522645133
*c1ccc(*)cc1,*c1nc2cccc(*)n2n1,0.5,0.5,alternating,6.318904241
*c1ccc(*)cc1,*c1nc2cccc(*)n2n1,0.5,0.5,block,6.267580223
*c1ccc(*)cc1,*c1nc2cccc(*)n2n1,0.5,0.5,random,6.301851658
*c1ccc(*)cc1,*c1ccc2oc3ccc(*)cc3c2c1,0.5,0.5,alternating,6.024994299
*c1ccc(*)cc1,*c1ccc2oc3ccc(*)cc3c2c1,0.5,0.5,block,6.030270564
*c1ccc(*)cc1,*c1ccc2oc3ccc(*)cc3c2c1,0.5,0.5,random,6.026305405
*c1ccc(*)cc1,*c1ccc(*)c2ccccc12,0.5,0.5,alternating,5.9756584
*c1ccc(*)cc1,*c1ccc(*)c2ccccc12,0.5,0.5,block,6.067811072
*c1ccc(*)cc1,*c1ccc(*)c2ccccc12,0.5,0.5,random,6.027088308
*c1ccc(*)cc1,*c1cc(*)cc(Oc2ccccc2)c1,0.5,0.5,alternating,6.137377313
*c1ccc(*)cc1,*c1cc(*)cc(Oc2ccccc2)c1,0.5,0.5,block,6.150493377
*c1ccc(*)cc1,*c1cc(*)cc(Oc2ccccc2)c1,0.5,0.5,random,6.13757736
*c1ccc(*)cc1,*c1cc(*)c2[nH]ccc2c1,0.5,0.5,alternating,5.497249482
*c1ccc(*)cc1,*c1cc(*)c2[nH]ccc2c1,0.5,0.5,block,5.462210154
*c1ccc(*)cc1,*c1cc(*)c2[nH]ccc2c1,0.5,0.5,random,5.486541018
*c1ccc(*)cc1,*c1cc(N)cc(*)c1F,0.5,0.5,alternating,5.722620511
*c1ccc(*)cc1,*c1cc(N)cc(*)c1F,0.5,0.5,block,5.731953488
*c1ccc(*)cc1,*c1cc(N)cc(*)c1F,0.5,0.5,random,5.720132781
*c1ccc(*)cc1,*c1cc(*)cc([N+](=O)[O-])c1,0.5,0.5,alternating,6.893912529
*c1ccc(*)cc1,*c1cc(*)cc([N+](=O)[O-])c1,0.5,0.5,block,6.516933691
*c1ccc(*)cc1,*c1cc(*)cc([N+](=O)[O-])c1,0.5,0.5,random,6.744457089
*c1ccc(*)cc1,*c1cccc(*)c1CO,0.5,0.5,alternating,6.629060261
*c1ccc(*)cc1,*c1cccc(*)c1CO,0.5,0.5,block,6.375176871
*c1ccc(*)cc1,*c1cccc(*)c1CO,0.5,0.5,random,6.539062231
*c1ccc(*)cc1,*c1ccc2nc(*)sc2c1,0.5,0.5,alternating,6.106669695
*c1ccc(*)cc1,*c1ccc2nc(*)sc2c1,0.5,0.5,block,6.119570477
*c1ccc(*)cc1,*c1ccc2nc(*)sc2c1,0.5,0.5,random,6.115189012
*c1ccc(*)cc1,*c1ccc(*)n1C(=O)OC(C)(C)C,0.5,0.5,alternating,5.65941049
*c1ccc(*)cc1,*c1ccc(*)n1C(=O)OC(C)(C)C,0.5,0.5,block,5.80087147
*c1ccc(*)cc1,*c1ccc(*)n1C(=O)OC(C)(C)C,0.5,0.5,random,5.779434667
*c1ccc(*)cc1,*c1cnc(*)c([N+](=O)[O-])c1C,0.5,0.5,alternating,6.950513897
*c1ccc(*)cc1,*c1cnc(*)c([N+](=O)[O-])c1C,0.5,0.5,block,6.542098691
*c1ccc(*)cc1,*c1cnc(*)c([N+](=O)[O-])c1C,0.5,0.5,random,6.804809486
*c1ccc(*)cc1,*c1cc(C(=O)OC)c(*)o1,0.5,0.5,alternating,6.102837093
*c1ccc(*)cc1,*c1cc(C(=O)OC)c(*)o1,0.5,0.5,block,6.188093038
*c1ccc(*)cc1,*c1cc(C(=O)OC)c(*)o1,0.5,0.5,random,6.146684659
*c1ccc(*)cc1,*c1cc(*)c(N=C=S)c(OC(F)(F)F)c1,0.5,0.5,alternating,6.468482883
*c1ccc(*)cc1,*c1cc(*)c(N=C=S)c(OC(F)(F)F)c1,0.5,0.5,block,6.397353887
*c1ccc(*)cc1,*c1cc(*)c(N=C=S)c(OC(F)(F)F)c1,0.5,0.5,random,6.447207197
*c1ccc(*)cc1,*c1nc(*)c(C(F)(F)F)[nH]1,0.5,0.5,alternating,6.043302728
*c1ccc(*)cc1,*c1nc(*)c(C(F)(F)F)[nH]1,0.5,0.5,block,6.062275476
*c1ccc(*)cc1,*c1nc(*)c(C(F)(F)F)[nH]1,0.5,0.5,random,6.053311853
*c1ccc(*)cc1,*c1cc(*)c(N)c(C(C)=O)c1,0.5,0.5,alternating,5.545444904
*c1ccc(*)cc1,*c1cc(*)c(N)c(C(C)=O)c1,0.5,0.5,block,5.574412019
*c1ccc(*)cc1,*c1cc(*)c(N)c(C(C)=O)c1,0.5,0.5,random,5.567360655
*c1ccc(*)cc1,*c1ccc(*)c2ncccc12,0.5,0.5,alternating,6.093133896
*c1ccc(*)cc1,*c1ccc(*)c2ncccc12,0.5,0.5,block,6.132661065
*c1ccc(*)cc1,*c1ccc(*)c2ncccc12,0.5,0.5,random,6.108516518
*c1ccc(*)cc1,*c1cc(*)c(N)c(F)c1,0.5,0.5,alternating,5.501239065
*c1ccc(*)cc1,*c1cc(*)c(N)c(F)c1,0.5,0.5,block,5.520667651
*c1ccc(*)cc1,*c1cc(*)c(N)c(F)c1,0.5,0.5,random,5.50866755
*c1ccc(*)cc1,*c1n[nH]c(*)c1[N+](=O)[O-],0.5,0.5,alternating,6.97402952
*c1ccc(*)cc1,*c1n[nH]c(*)c1[N+](=O)[O-],0.5,0.5,block,6.525826509
*c1ccc(*)cc1,*c1n[nH]c(*)c1[N+](=O)[O-],0.5,0.5,random,6.80866376
*c1ccc(*)cc1,*c1cc(*)c(OC)c(C#N)c1,0.5,0.5,alternating,6.291090441
*c1ccc(*)cc1,*c1cc(*)c(OC)c(C#N)c1,0.5,0.5,block,6.27134537
*c1ccc(*)cc1,*c1cc(*)c(OC)c(C#N)c1,0.5,0.5,random,6.293610576
*c1ccc(*)cc1,*c1cc(*)cc(C(=O)O)c1,0.5,0.5,alternating,6.682183373
*c1ccc(*)cc1,*c1cc(*)cc(C(=O)O)c1,0.5,0.5,block,6.469214009
*c1ccc(*)cc1,*c1cc(*)cc(C(=O)O)c1,0.5,0.5,random,6.589745699
*c1ccc(*)cc1,*c1cc(OC)c(*)cc1OC,0.5,0.5,alternating,5.706990386
*c1ccc(*)cc1,*c1cc(OC)c(*)cc1OC,0.5,0.5,block,5.789841529
*c1ccc(*)cc1,*c1cc(OC)c(*)cc1OC,0.5,0.5,random,5.744695873
*c1ccc(*)cc1,*c1cnc(*)c2ccccc12,0.5,0.5,alternating,6.193338563
*c1ccc(*)cc1,*c1cnc(*)c2ccccc12,0.5,0.5,block,6.211127178
*c1ccc(*)cc1,*c1cnc(*)c2ccccc12,0.5,0.5,random,6.205848319
*c1ccc(*)cc1,*c1cc(*)c2nccn2n1,0.5,0.5,alternating,6.340434805
*c1ccc(*)cc1,*c1cc(*)c2nccn2n1,0.5,0.5,block,6.282486907
*c1ccc(*)cc1,*c1cc(*)c2nccn2n1,0.5,0.5,random,6.323868334
*c1ccc(*)cc1,*c1cc(C#N)cc(*)c1O,0.5,0.5,alternating,6.497138773
*c1ccc(*)cc1,*c1cc(C#N)cc(*)c1O,0.5,0.5,block,6.420626109
*c1ccc(*)cc1,*c1cc(C#N)cc(*)c1O,0.5,0.5,random,6.496027325
*c1ccc(*)cc1,*c1cc(*)cc(C(C)=O)c1,0.5,0.5,alternating,6.576295619
*c1ccc(*)cc1,*c1cc(*)cc(C(C)=O)c1,0.5,0.5,block,6.420787161
*c1ccc(*)cc1,*c1cc(*)cc(C(C)=O)c1,0.5,0.5,random,6.512267114
*c1ccc(*)cc1,*c1ccc(*)c(C=O)c1F,0.5,0.5,alternating,6.71763416
*c1ccc(*)cc1,*c1ccc(*)c(C=O)c1F,0.5,0.5,block,6.486402369
*c1ccc(*)cc1,*c1ccc(*)c(C=O)c1F,0.5,0.5,random,6.633472411
*c1ccc(*)cc1,*c1ccc(*)c(C(=O)OCC)n1,0.5,0.5,alternating,6.586998109
*c1ccc(*)cc1,*c1ccc(*)c(C(=O)OCC)n1,0.5,0.5,block,6.454923337
*c1ccc(*)cc1,*c1ccc(*)c(C(=O)OCC)n1,0.5,0.5,random,6.541718386
*c1ccc(*)cc1,*c1nc(F)c(*)n1C,0.5,0.5,alternating,5.709214022
*c1ccc(*)cc1,*c1nc(F)c(*)n1C,0.5,0.5,block,5.766895336
*c1ccc(*)cc1,*c1nc(F)c(*)n1C,0.5,0.5,random,5.748408892
*c1ccc(*)cc1,*c1csc2c(*)csc12,0.5,0.5,alternating,5.6590508
*c1ccc(*)cc1,*c1csc2c(*)csc12,0.5,0.5,block,5.717620862
*c1ccc(*)cc1,*c1csc2c(*)csc12,0.5,0.5,random,5.676641108
*c1ccc(*)cc1,*c1cc(O)cc(*)c1N,0.5,0.5,alternating,5.205287542
*c1ccc(*)cc1,*c1cc(O)cc(*)c1N,0.5,0.5,block,5.238766777
*c1ccc(*)cc1,*c1cc(O)cc(*)c1N,0.5,0.5,random,5.229580723
*c1ccc(*)cc1,*c1cc(C=O)c(*)s1,0.5,0.5,alternating,6.049484577
*c1ccc(*)cc1,*c1cc(C=O)c(*)s1,0.5,0.5,block,6.06077634
*c1ccc(*)cc1,*c1cc(C=O)c(*)s1,0.5,0.5,random,6.044165893
*c1ccc(*)cc1,*c1cc(F)cc(*)n1,0.5,0.5,alternating,6.534327585
*c1ccc(*)cc1,*c1cc(F)cc(*)n1,0.5,0.5,block,6.417559789
*c1ccc(*)cc1,*c1cc(F)cc(*)n1,0.5,0.5,random,6.486987885
*c1ccc(*)cc1,*c1nc(*)c(N)nc1C,0.5,0.5,alternating,5.598824282
*c1ccc(*)cc1,*c1nc(*)c(N)nc1C,0.5,0.5,block,5.342251969
*c1ccc(*)cc1,*c1nc(*)c(N)nc1C,0.5,0.5,random,5.462675566
*c1ccc(*)cc1,*c1ccc(C(F)(F)F)c(*)c1,0.5,0.5,alternating,6.840092171
*c1ccc(*)cc1,*c1ccc(C(F)(F)F)c(*)c1,0.5,0.5,block,6.479612931
*c1ccc(*)cc1,*c1ccc(C(F)(F)F)c(*)c1,0.5,0.5,random,6.661936462
*c1ccc(*)cc1,*c1ccc2c(c1)c1cc(*)ccc1n2CC,0.5,0.5,alternating,5.364420694
*c1ccc(*)cc1,*c1ccc2c(c1)c1cc(*)ccc1n2CC,0.5,0.5,block,5.279074014
*c1ccc(*)cc1,*c1ccc2c(c1)c1cc(*)ccc1n2CC,0.5,0.5,random,5.329547331
*c1ccc(*)cc1,*c1cc(*)c([N+]#[C-])c(C)c1,0.5,0.5,alternating,6.462599239
*c1ccc(*)cc1,*c1cc(*)c([N+]#[C-])c(C)c1,0.5,0.5,block,6.320710442
*c1ccc(*)cc1,*c1cc(*)c([N+]#[C-])c(C)c1,0.5,0.5,random,6.410773723
*c1ccc(*)cc1,*c1cc(OC)cc(*)c1Cl,0.5,0.5,alternating,6.377747313
*c1ccc(*)cc1,*c1cc(OC)cc(*)c1Cl,0.5,0.5,block,6.357205804
*c1ccc(*)cc1,*c1cc(OC)cc(*)c1Cl,0.5,0.5,random,6.396421206
*c1ccc(*)cc1,*c1ccc(*)o1,0.5,0.5,alternating,5.463184113
*c1ccc(*)cc1,*c1ccc(*)o1,0.5,0.5,block,5.51312722
*c1ccc(*)cc1,*c1ccc(*)o1,0.5,0.5,random,5.50311474
*c1ccc(*)cc1,*c1cc(F)cc(*)c1C=O,0.5,0.5,alternating,6.810297339
*c1ccc(*)cc1,*c1cc(F)cc(*)c1C=O,0.5,0.5,block,6.523164095
*c1ccc(*)cc1,*c1cc(F)cc(*)c1C=O,0.5,0.5,random,6.722064392
*c1ccc(*)cc1,*c1nc(C(=O)OC)c(*)[nH]1,0.5,0.5,alternating,6.042595726
*c1ccc(*)cc1,*c1nc(C(=O)OC)c(*)[nH]1,0.5,0.5,block,6.077539834
*c1ccc(*)cc1,*c1nc(C(=O)OC)c(*)[nH]1,0.5,0.5,random,6.051602805
*c1ccc(*)cc1,*c1ncc(*)n2ccnc12,0.5,0.5,alternating,5.939420553
*c1ccc(*)cc1,*c1ncc(*)n2ccnc12,0.5,0.5,block,6.0045958
*c1ccc(*)cc1,*c1ncc(*)n2ccnc12,0.5,0.5,random,5.973983474
*c1ccc(*)cc1,*c1cc(CCCCCC)c(*)s1,0.5,0.5,alternating,5.550377728
*c1ccc(*)cc1,*c1cc(CCCCCC)c(*)s1,0.5,0.5,block,5.446868481
*c1ccc(*)cc1,*c1cc(CCCCCC)c(*)s1,0.5,0.5,random,5.51383616
*c1ccc(*)cc1,*c1cc(Cl)nn2c(*)cnc12,0.5,0.5,alternating,6.031056669
*c1ccc(*)cc1,*c1cc(Cl)nn2c(*)cnc12,0.5,0.5,block,6.107146702
*c1ccc(*)cc1,*c1cc(Cl)nn2c(*)cnc12,0.5,0.5,random,6.090912004
*c1ccc(*)cc1,*c1cc(C)c(*)c(C)c1,0.5,0.5,alternating,6.339468442
*c1ccc(*)cc1,*c1cc(C)c(*)c(C)c1,0.5,0.5,block,6.267645572
*c1ccc(*)cc1,*c1cc(C)c(*)c(C)c1,0.5,0.5,random,6.292762666
*c1ccc(*)cc1,*c1cc(*)c(Cl)nc1C,0.5,0.5,alternating,6.634660811
*c1ccc(*)cc1,*c1cc(*)c(Cl)nc1C,0.5,0.5,block,6.463051982
*c1ccc(*)cc1,*c1cc(*)c(Cl)nc1C,0.5,0.5,random,6.585000886
*c1ccc(*)cc1,*c1cc(*)c2nc(Cl)sc2c1,0.5,0.5,alternating,6.291321248
*c1ccc(*)cc1,*c1cc(*)c2nc(Cl)sc2c1,0.5,0.5,block,6.257226614
*c1ccc(*)cc1,*c1cc(*)c2nc(Cl)sc2c1,0.5,0.5,random,6.281815879
*c1ccc(*)cc1,*c1cc(CCCC)c(*)s1,0.5,0.5,alternating,5.548422974
*c1ccc(*)cc1,*c1cc(CCCC)c(*)s1,0.5,0.5,block,5.397036479
*c1ccc(*)cc1,*c1cc(CCCC)c(*)s1,0.5,0.5,random,5.465992263
*c1ccc(*)cc1,*c1cc(F)c(*)c([N+](=O)[O-])c1F,0.5,0.5,alternating,7.130141836
*c1ccc(*)cc1,*c1cc(F)c(*)c([N+](=O)[O-])c1F,0.5,0.5,block,6.592701393
*c1ccc(*)cc1,*c1cc(F)c(*)c([N+](=O)[O-])c1F,0.5,0.5,random,6.936186345
*c1ccc(*)cc1,*c1cc(*)c(F)cc1N,0.5,0.5,alternating,5.488319684
*c1ccc(*)cc1,*c1cc(*)c(F)cc1N,0.5,0.5,block,5.47141194
*c1ccc(*)cc1,*c1cc(*)c(F)cc1N,0.5,0.5,random,5.465825766
*c1ccc(*)cc1,*c1cc(C(C)=O)c(*)s1,0.5,0.5,alternating,5.955423466
*c1ccc(*)cc1,*c1cc(C(C)=O)c(*)s1,0.5,0.5,block,6.00352866
*c1ccc(*)cc1,*c1cc(C(C)=O)c(*)s1,0.5,0.5,random,5.959261134
*c1ccc(*)cc1,*c1cc(*)c([N+](=O)[O-])c(C)c1N,0.5,0.5,alternating,5.867545314
*c1ccc(*)cc1,*c1cc(*)c([N+](=O)[O-])c(C)c1N,0.5,0.5,block,5.966239763
*c1ccc(*)cc1,*c1cc(*)c([N+](=O)[O-])c(C)c1N,0.5,0.5,random,5.898071474
*c1ccc(*)cc1,*c1cc(C)c([N+](=O)[O-])c(*)c1I,0.5,0.5,alternating,6.763024231
*c1ccc(*)cc1,*c1cc(C)c([N+](=O)[O-])c(*)c1I,0.5,0.5,block,6.571500566
*c1ccc(*)cc1,*c1cc(C)c([N+](=O)[O-])c(*)c1I,0.5,0.5,random,6.710634812
*c1ccc(*)cc1,*c1cnc(*)c(C(F)(F)F)c1,0.5,0.5,alternating,6.774790298
*c1ccc(*)cc1,*c1cnc(*)c(C(F)(F)F)c1,0.5,0.5,block,6.481544192
*c1ccc(*)cc1,*c1cnc(*)c(C(F)(F)F)c1,0.5,0.5,random,6.658546451
*c1ccc(*)cc1,*c1cc(F)c(N)c(*)c1C(F)(F)F,0.5,0.5,alternating,5.896894345
*c1ccc(*)cc1,*c1cc(F)c(N)c(*)c1C(F)(F)F,0.5,0.5,block,6.007163643
*c1ccc(*)cc1,*c1cc(F)c(N)c(*)c1C(F)(F)F,0.5,0.5,random,5.966442944
*c1ccc(*)cc1,*c1ccc(*)c(F)c1F,0.5,0.5,alternating,6.560484512
*c1ccc(*)cc1,*c1ccc(*)c(F)c1F,0.5,0.5,block,6.435177377
*c1ccc(*)cc1,*c1ccc(*)c(F)c1F,0.5,0.5,random,6.522672801
*c1ccc(*)cc1,*c1cc(*)c(F)c(Cl)c1,0.5,0.5,alternating,6.717830525
*c1ccc(*)cc1,*c1cc(*)c(F)c(Cl)c1,0.5,0.5,block,6.488575066
*c1ccc(*)cc1,*c1cc(*)c(F)c(Cl)c1,0.5,0.5,random,6.624152163
*c1ccc(*)cc1,*c1cnc(*)c2nsnc12,0.5,0.5,alternating,6.146495274
*c1ccc(*)cc1,*c1cnc(*)c2nsnc12,0.5,0.5,block,6.209642404
*c1ccc(*)cc1,*c1cnc(*)c2nsnc12,0.5,0.5,random,6.185980492
*c1ccc(*)cc1,*c1cc(C(=O)O)cc(*)n1,0.5,0.5,alternating,6.663818013
*c1ccc(*)cc1,*c1cc(C(=O)O)cc(*)n1,0.5,0.5,block,6.492667129
*c1ccc(*)cc1,*c1cc(C(=O)O)cc(*)n1,0.5,0.5,random,6.597814386
*c1ccc(*)cc1,*c1cc(C(=O)O)cc(*)c1O,0.5,0.5,alternating,6.596901367
*c1ccc(*)cc1,*c1cc(C(=O)O)cc(*)c1O,0.5,0.5,block,6.485064973
*c1ccc(*)cc1,*c1cc(C(=O)O)cc(*)c1O,0.5,0.5,random,6.575519472
*c1ccc(*)cc1,*c1cc(S(C)(=O)=O)cc(*)c1N,0.5,0.5,alternating,5.677633623
*c1ccc(*)cc1,*c1cc(S(C)(=O)=O)cc(*)c1N,0.5,0.5,block,5.714197348
*c1ccc(*)cc1,*c1cc(S(C)(=O)=O)cc(*)c1N,0.5,0.5,random,5.702801534
*c1ccc(*)cc1,*c1cc([N+](=O)[O-])c(O)c(*)c1F,0.5,0.5,alternating,6.806184042
*c1ccc(*)cc1,*c1cc([N+](=O)[O-])c(O)c(*)c1F,0.5,0.5,block,6.547976978
*c1ccc(*)cc1,*c1cc([N+](=O)[O-])c(O)c(*)c1F,0.5,0.5,random,6.755517014
*c1ccc(*)cc1,*c1cc(*)c(C(=O)O)s1,0.5,0.5,alternating,6.384099914
*c1ccc(*)cc1,*c1cc(*)c(C(=O)O)s1,0.5,0.5,block,6.370332673
*c1ccc(*)cc1,*c1cc(*)c(C(=O)O)s1,0.5,0.5,random,6.376945856
*c1ccc(*)cc1,*c1cnc([N+](=O)[O-])c(*)c1,0.5,0.5,alternating,7.093919701
*c1ccc(*)cc1,*c1cnc([N+](=O)[O-])c(*)c1,0.5,0.5,block,6.562929462
*c1ccc(*)cc1,*c1cnc([N+](=O)[O-])c(*)c1,0.5,0.5,random,6.876598349
